450.48,450.57,31.642
222.17,44.226,33.585
270.25,28.255,32.907
295.78,100.52,32.178
268.43,134.64,33.301
301.65,181.25,33.479
333.87,191.4,33.613
190.11,234.75,33.816
287.46,225.86,32.072
343.99,263.81,34.884
299.97,274.55,33.895
272.32,296.46,34.802
370.06,272.02,33.944
370.66,300.34,34.618
340.84,320,34.284
430.49,345.81,33.332
355.16,441.44,32.75
313.82,130.47,32.75
412.35,264.96,30.75
299.01,235.41,33.75
480.9,253.34,9.6711
436.28,221.16,18.942
240.46,36.729,31.622
251.13,84.424,30.697
286.51,220.94,31.689
121.82,152.8,32.896
304.93,211.21,33.421
375.91,202.86,33.616
324.39,321.9,34.296
360.56,387.96,33.426
438.29,395.59,33.75
391.52,331.01,33.25
231.52,250.67,33.75
288.33,199.72,33.25
220.34,62.516,30.75
399.65,309.73,32.25
400.35,177.32,17.75
189.57,169.51,34.231
397.84,226.56,30.25
467.86,281.35,32.25
464.35,263.05,26.75
354,380.4,32.25
421.28,516.58,21.75
431.65,486.54,28.75
312.83,67.312,13.25
446.41,228.13,15.255
416.78,199.14,18.91
412.08,208.6,25.222
118.83,216.45,32.25
478,344.66,30.75
326.77,269.18,30.334
433.3,279.83,31.846
329.49,276.39,33.25
225.1,276.76,32.75
401.2,363.3,32.25
358.59,169.31,29.236
466.51,526.02,12.258
284.04,136.83,30.25
452.81,296.32,32.31
247.78,162.32,31.25
491.67,319.79,29.654
377.03,333.88,32.148
435.75,273.52,33.25
279.59,247.29,34.63
